istat;ref;reg;prv;name_it;name_de;name_fr;wiki
004049;C165;01;004;Castelletto Stura;;;Castelletto Stura
004050;C167;01;004;Castelletto Uzzone;;;Castelletto Uzzone
004051;C173;01;004;Castellinaldo;;;Castellinaldo
004052;C176;01;004;Castellino Tanaro;;;Castellino Tanaro
004053;C205;01;004;Castelmagno;;;Castelmagno
004054;C214;01;004;Castelnuovo di Ceva;;;Castelnuovo di Ceva
004055;C314;01;004;Castiglione Falletto;;;Castiglione Falletto
004056;C317;01;004;Castiglione Tinella;;;Castiglione Tinella
004057;C323;01;004;Castino;;;Castino
004058;C375;01;004;Cavallerleone;;;Cavallerleone
004059;C376;01;004;Cavallermaggiore;;;Cavallermaggiore
004060;C441;01;004;Celle di Macra;;;Celle di Macra
004061;C466;01;004;Centallo;;;Centallo
004062;C504;01;004;Ceresole d'Alba;;;Ceresole d'Alba
004063;C530;01;004;Cerretto Langhe;;;Cerretto Langhe
004064;C547;01;004;Cervasca;;;Cervasca
004065;C550;01;004;Cervere;;;Cervere
004066;C589;01;004;Ceva;;;Ceva
004067;C599;01;004;Cherasco;;;Cherasco
004068;C653;01;004;Chiusa di Pesio;;;Chiusa di Pesio
004069;C681;01;004;Cigliè;;;Cigliè
004070;C738;01;004;Cissone;;;Cissone
004071;C792;01;004;Clavesana;;;Clavesana
004072;D022;01;004;Corneliano d'Alba;;;Corneliano d'Alba
004073;D062;01;004;Cortemilia;;;Cortemilia
004074;D093;01;004;Cossano Belbo;;;Cossano Belbo
004075;D120;01;004;Costigliole Saluzzo;;;Costigliole Saluzzo
004076;D133;01;004;Cravanzana;;;Cravanzana
004077;D172;01;004;Crissolo;;;Crissolo
004078;D205;01;004;Cuneo;;;Cuneo
004079;D271;01;004;Demonte;;;Demonte
004080;D291;01;004;Diano d'Alba;;;Diano d'Alba
004081;D314;01;004;Dogliani;;;Dogliani
004082;D372;01;004;Dronero;;;Dronero
004083;D401;01;004;Elva;;;Elva
004084;D410;01;004;Entracque;;;Entracque
004085;D412;01;004;Envie;;;Envie
004086;D499;01;004;Farigliano;;;Farigliano
004087;D511;01;004;Faule;;;Faule
004088;D523;01;004;Feisoglio;;;Feisoglio
004089;D742;01;004;Fossano;;;Fossano
004090;D751;01;004;Frabosa Soprana;;;Frabosa Soprana
004091;D752;01;004;Frabosa Sottana;;;Frabosa Sottana
004092;D782;01;004;Frassino;;;Frassino (Italia)
004093;D856;01;004;Gaiola;;;Gaiola
004094;D894;01;004;Gambasca;;;Gambasca
004095;D920;01;004;Garessio;;;Garessio
004096;D967;01;004;Genola;;;Genola
004097;E111;01;004;Gorzegno;;;Gorzegno
004098;E115;01;004;Gottasecca;;;Gottasecca
004099;E118;01;004;Govone;;;Govone
004100;E182;01;004;Grinzane Cavour;;;Grinzane Cavour
004101;E251;01;004;Guarene;;;Guarene
004102;E282;01;004;Igliano;;;Igliano
004103;E327;01;004;Isasca;;;Isasca
004104;E406;01;004;Lagnasco;;;Lagnasco
004105;E430;01;004;La Morra;;;La Morra
004106;E540;01;004;Lequio Berria;;;Lequio Berria
004107;E539;01;004;Lequio Tanaro;;;Lequio Tanaro
004108;E546;01;004;Lesegno;;;Lesegno
004109;E564;01;004;Levice;;;Levice
004110;E597;01;004;Limone Piemonte;;;Limone Piemonte
004111;E615;01;004;Lisio;;;Lisio
004112;E789;01;004;Macra;;;Macra (Italia)
004113;E809;01;004;Magliano Alfieri;;;Magliano Alfieri
004114;E808;01;004;Magliano Alpi;;;Magliano Alpi
004115;E887;01;004;Mango;;;Mango (Italia)
004116;E894;01;004;Manta;;;Manta (Italia)
004117;E939;01;004;Marene;;;Marene
004118;E945;01;004;Margarita;;;Margarita (Italia)
004119;E963;01;004;Marmora;;;Marmora
004120;E973;01;004;Marsaglia;;;Marsaglia
004121;E988;01;004;Martiniana Po;;;Martiniana Po
004122;F114;01;004;Melle;;;Melle
004123;F279;01;004;Moiola;;;Moiola
004124;F309;01;004;Mombarcaro;;;Mombarcaro
004125;F312;01;004;Mombasiglio;;;Mombasiglio
004126;F326;01;004;Monastero di Vasco;;;Monastero di Vasco
004127;F329;01;004;Monasterolo Casotto;;;Monasterolo Casotto
004128;F330;01;004;Monasterolo di Savigliano;;;Monasterolo di Savigliano
004129;F338;01;004;Monchiero;;;Monchiero
004130;F351;01;004;Mondovì;;;Mondovì
004131;F355;01;004;Monesiglio;;;Monesiglio
004132;F358;01;004;Monforte d'Alba;;;Monforte d'Alba
004133;F385;01;004;Montà;;;Montà
004134;F405;01;004;Montaldo di Mondovì;;;Montaldo di Mondovì
004135;F408;01;004;Montaldo Roero;;;Montaldo Roero
004136;F424;01;004;Montanera;;;Montanera
004137;F550;01;004;Montelupo Albese;;;Montelupo Albese
004138;F558;01;004;Montemale di Cuneo;;;Montemale di Cuneo
004139;F608;01;004;Monterosso Grana;;;Monterosso Grana
004140;F654;01;004;Monteu Roero;;;Monteu Roero
004141;F666;01;004;Montezemolo;;;Montezemolo
004142;F669;01;004;Monticello d'Alba;;;Monticello d'Alba
004143;F723;01;004;Moretta;;;Moretta (Italia)
004144;F743;01;004;Morozzo;;;Morozzo
004145;F809;01;004;Murazzano;;;Murazzano
004146;F811;01;004;Murello;;;Murello
004147;F846;01;004;Narzole;;;Narzole
004148;F863;01;004;Neive;;;Neive
004149;F883;01;004;Neviglie;;;Neviglie
004150;F894;01;004;Niella Belbo;;;Niella Belbo
004151;F895;01;004;Niella Tanaro;;;Niella Tanaro
004152;F961;01;004;Novello;;;Novello
004153;F972;01;004;Nucetto;;;Nucetto
004154;G066;01;004;Oncino;;;Oncino
004155;G114;01;004;Ormea;;;Ormea
004156;G183;01;004;Ostana;;;Ostana
004157;G228;01;004;Paesana;;;Paesana
004158;G240;01;004;Pagno;;;Pagno
004159;G302;01;004;Pamparato;;;Pamparato
004160;G339;01;004;Paroldo;;;Paroldo
004161;G457;01;004;Perletto;;;Perletto
004162;G458;01;004;Perlo;;;Perlo
004163;G526;01;004;Peveragno;;;Peveragno
004164;G532;01;004;Pezzolo Valle Uzzone;;;Pezzolo Valle Uzzone
004165;G561;01;004;Pianfei;;;Pianfei
004166;G575;01;004;Piasco;;;Piasco
004167;G625;01;004;Pietraporzio;;;Pietraporzio
004168;G683;01;004;Piobesi d'Alba;;;Piobesi d'Alba
004169;G697;01;004;Piozzo;;;Piozzo
004170;G742;01;004;Pocapaglia;;;Pocapaglia
004171;G800;01;004;Polonghera;;;Polonghera
004172;G837;01;004;Pontechianale;;;Pontechianale
004173;G970;01;004;Pradleves;;;Pradleves
004174;H011;01;004;Prazzo;;;Prazzo
004175;H059;01;004;Priero;;;Priero
004176;H068;01;004;Priocca;;;Priocca
004177;H069;01;004;Priola;;;Priola
004178;H085;01;004;Prunetto;;;Prunetto
004179;H150;01;004;Racconigi;;;Racconigi
004180;H247;01;004;Revello;;;Revello
004181;H285;01;004;Rifreddo;;;Rifreddo
004182;H326;01;004;Rittana;;;Rittana
004183;H362;01;004;Roaschia;;;Roaschia
004184;H363;01;004;Roascio;;;Roascio
004185;H377;01;004;Robilante;;;Robilante
004186;H378;01;004;Roburent;;;Roburent
004187;H385;01;004;Roccabruna;;;Roccabruna (Italia)
004188;H391;01;004;Rocca Cigliè;;;Rocca Cigliè
004189;H395;01;004;Rocca de' Baldi;;;Rocca de' Baldi
004190;H407;01;004;Roccaforte Mondovì;;;Roccaforte Mondovì
004191;H447;01;004;Roccasparvera;;;Roccasparvera
004192;H453;01;004;Roccavione;;;Roccavione
004193;H462;01;004;Rocchetta Belbo;;;Rocchetta Belbo
004194;H472;01;004;Roddi;;;Roddi
004195;H473;01;004;Roddino;;;Roddino
004196;H474;01;004;Rodello;;;Rodello
004197;H578;01;004;Rossana;;;Rossana (Italia)
004198;H633;01;004;Ruffia;;;Ruffia
004199;H695;01;004;Sale delle Langhe;;;Sale delle Langhe
004200;H704;01;004;Sale San Giovanni;;;Sale San Giovanni
004201;H710;01;004;Saliceto;;;Saliceto (Italia)
004202;H716;01;004;Salmour;;;Salmour
004203;H727;01;004;Saluzzo;;;Saluzzo
004204;H746;01;004;Sambuco;;;Sambuco (Italia)
004205;H755;01;004;Sampeyre;;;Sampeyre
004206;H770;01;004;San Benedetto Belbo;;;San Benedetto Belbo
004207;H812;01;004;San Damiano Macra;;;San Damiano Macra
004208;H851;01;004;Sanfrè;;;Sanfrè
004209;H852;01;004;Sanfront;;;Sanfront
004210;I037;01;004;San Michele Mondovì;;;San Michele Mondovì
004211;I210;01;004;Sant'Albano Stura;;;Sant'Albano Stura
004212;I316;01;004;Santa Vittoria d'Alba;;;Santa Vittoria d'Alba
004213;I367;01;004;Santo Stefano Belbo;;;Santo Stefano Belbo
004214;I372;01;004;Santo Stefano Roero;;;Santo Stefano Roero
004215;I470;01;004;Savigliano;;;Savigliano
004216;I484;01;004;Scagnello;;;Scagnello
004217;I512;01;004;Scarnafigi;;;Scarnafigi
004218;I646;01;004;Serralunga d'Alba;;;Serralunga d'Alba
004219;I659;01;004;Serravalle Langhe;;;Serravalle Langhe
004220;I750;01;004;Sinio;;;Sinio
004221;I817;01;004;Somano;;;Somano
004222;I822;01;004;Sommariva del Bosco;;;Sommariva del Bosco
004223;I823;01;004;Sommariva Perno;;;Sommariva Perno
004224;I985;01;004;Stroppo;;;Stroppo
004225;L048;01;004;Tarantasca;;;Tarantasca
004226;L252;01;004;Torre Bormida;;;Torre Bormida
004227;L241;01;004;Torre Mondovì;;;Torre Mondovì
004228;L278;01;004;Torre San Giorgio;;;Torre San Giorgio
004229;L281;01;004;Torresina;;;Torresina
004230;L367;01;004;Treiso;;;Treiso
004231;L410;01;004;Trezzo Tinella;;;Trezzo Tinella
004232;L427;01;004;Trinità;;;Trinità (Italia)
004233;L558;01;004;Valdieri;;;Valdieri
004234;L580;01;004;Valgrana;;;Valgrana
004235;L631;01;004;Valloriate;;;Valloriate
004236;L636;01;004;Valmala;;;Valmala
004237;L729;01;004;Venasca;;;Venasca
004238;L758;01;004;Verduno;;;Verduno
004239;L771;01;004;Vernante;;;Vernante
004240;L804;01;004;Verzuolo;;;Verzuolo
004241;L817;01;004;Vezza d'Alba;;;Vezza d'Alba
004242;L841;01;004;Vicoforte;;;Vicoforte
004243;L888;01;004;Vignolo;;;Vignolo
004244;L942;01;004;Villafalletto;;;Villafalletto
004245;L974;01;004;Villanova Mondovì;;;Villanova Mondovì
004246;L990;01;004;Villanova Solaro;;;Villanova Solaro
004247;M015;01;004;Villar San Costanzo;;;Villar San Costanzo
004248;M055;01;004;Vinadio;;;Vinadio
004249;M063;01;004;Viola;;;Viola (Italia)
004250;M136;01;004;Vottignasco;;;Vottignasco
005001;A072;01;005;Agliano Terme;;;Agliano Terme
005002;A173;01;005;Albugnano;;;Albugnano
005003;A312;01;005;Antignano;;;Antignano
005004;A352;01;005;Aramengo;;;Aramengo
005005;A479;01;005;Asti;;;Asti
005006;A527;01;005;Azzano d'Asti;;;Azzano d'Asti
005007;A588;01;005;Baldichieri d'Asti;;;Baldichieri d'Asti
005008;A770;01;005;Belveglio;;;Belveglio
005009;A812;01;005;Berzano di San Pietro;;;Berzano di San Pietro
005010;B221;01;005;Bruno;;;Bruno (Italia)
005011;B236;01;005;Bubbio;;;Bubbio
005012;B306;01;005;Buttigliera d'Asti;;;Buttigliera d'Asti
005013;B376;01;005;Calamandrana;;;Calamandrana
005014;B418;01;005;Calliano;;;Calliano (Piemonte)
005015;B425;01;005;Calosso;;;Calosso
005016;B469;01;005;Camerano Casasco;;;Camerano Casasco
005017;B594;01;005;Canelli;;;Canelli
005018;B633;01;005;Cantarana;;;Cantarana
005019;B707;01;005;Capriglio;;;Capriglio
005020;B991;01;005;Casorzo;;;Casorzo
005021;C022;01;005;Cassinasco;;;Cassinasco
005022;C049;01;005;Castagnole delle Lanze;;;Castagnole delle Lanze
005023;C047;01;005;Castagnole Monferrato;;;Castagnole Monferrato
005024;C064;01;005;Castel Boglione;;;Castel Boglione
005025;C127;01;005;Castell'Alfero;;;Castell'Alfero
005026;C154;01;005;Castellero;;;Castellero
005027;C161;01;005;Castelletto Molina;;;Castelletto Molina
005028;A300;01;005;Castello di Annone;;;Castello di Annone
005029;C226;01;005;Castelnuovo Belbo;;;Castelnuovo Belbo
005030;C230;01;005;Castelnuovo Calcea;;;Castelnuovo Calcea
005031;C232;01;005;Castelnuovo Don Bosco;;;Castelnuovo Don Bosco
005032;C253;01;005;Castel Rocchero;;;Castel Rocchero
005033;C438;01;005;Cellarengo;;;Cellarengo
005034;C440;01;005;Celle Enomondo;;;Celle Enomondo
005035;C528;01;005;Cerreto d'Asti;;;Cerreto d'Asti
005036;C533;01;005;Cerro Tanaro;;;Cerro Tanaro
005037;C583;01;005;Cessole;;;Cessole
005038;C658;01;005;Chiusano d'Asti;;;Chiusano d'Asti
005039;C701;01;005;Cinaglio;;;Cinaglio
005040;C739;01;005;Cisterna d'Asti;;;Cisterna d'Asti
005041;C804;01;005;Coazzolo;;;Coazzolo
005042;C807;01;005;Cocconato;;;Cocconato
005044;D046;01;005;Corsione;;;Corsione
005045;D050;01;005;Cortandone;;;Cortandone
005046;D051;01;005;Cortanze;;;Cortanze
005047;D052;01;005;Cortazzone;;;Cortazzone
005048;D072;01;005;Cortiglione;;;Cortiglione
005049;D101;01;005;Cossombrato;;;Cossombrato
005050;D119;01;005;Costigliole d'Asti;;;Costigliole d'Asti
005051;D207;01;005;Cunico;;;Cunico
005052;D388;01;005;Dusino San Michele;;;Dusino San Michele
005053;D554;01;005;Ferrere;;;Ferrere
005054;D678;01;005;Fontanile;;;Fontanile
005055;D802;01;005;Frinco;;;Frinco
005056;E134;01;005;Grana;;;Grana (Italia)
005057;E159;01;005;Grazzano Badoglio;;;Grazzano Badoglio
005058;E295;01;005;Incisa Scapaccino;;;Incisa Scapaccino
005059;E338;01;005;Isola d'Asti;;;Isola d'Asti
005060;E633;01;005;Loazzolo;;;Loazzolo
005061;E917;01;005;Maranzana;;;Maranzana
005062;E944;01;005;Maretto;;;Maretto
005063;F254;01;005;Moasca;;;Moasca
005064;F308;01;005;Mombaldone;;;Mombaldone
005065;F311;01;005;Mombaruzzo;;;Mombaruzzo
005066;F316;01;005;Mombercelli;;;Mombercelli
005067;F323;01;005;Monale;;;Monale
005068;F325;01;005;Monastero Bormida;;;Monastero Bormida
005069;F336;01;005;Moncalvo;;;Moncalvo
005070;F343;01;005;Moncucco Torinese;;;Moncucco Torinese
005071;F361;01;005;Mongardino;;;Mongardino
005072;F386;01;005;Montabone;;;Montabone
005073;F390;01;005;Montafia;;;Montafia
005074;F409;01;005;Montaldo Scarampi;;;Montaldo Scarampi
005075;F468;01;005;Montechiaro d'Asti;;;Montechiaro d'Asti
005076;F527;01;005;Montegrosso d'Asti;;;Montegrosso d'Asti
005077;F556;01;005;Montemagno;;;Montemagno
005079;F709;01;005;Moransengo;;;Moransengo
005080;F902;01;005;Nizza Monferrato;;;Nizza Monferrato
005081;G048;01;005;Olmo Gentile;;;Olmo Gentile
005082;G358;01;005;Passerano Marmorito;;;Passerano Marmorito
005083;G430;01;005;Penango;;;Penango
005084;G593;01;005;Piea;;;Piea
005085;G676;01;005;Pino d'Asti;;;Pino d'Asti
005086;G692;01;005;Piovà Massaia;;;Piovà Massaia
005087;G894;01;005;Portacomaro;;;Portacomaro
005088;H102;01;005;Quaranti;;;Quaranti
005089;H219;01;005;Refrancore;;;Refrancore
005090;H250;01;005;Revigliasco d'Asti;;;Revigliasco d'Asti
005091;H366;01;005;Roatto;;;Roatto
005092;H376;01;005;Robella;;;Robella
005093;H392;01;005;Rocca d'Arazzo;;;Rocca d'Arazzo
005094;H451;01;005;Roccaverano;;;Roccaverano
005095;H466;01;005;Rocchetta Palafea;;;Rocchetta Palafea
005096;H468;01;005;Rocchetta Tanaro;;;Rocchetta Tanaro
005097;H811;01;005;San Damiano d'Asti;;;San Damiano d'Asti
005098;H899;01;005;San Giorgio Scarampi;;;San Giorgio Scarampi
005099;H987;01;005;San Martino Alfieri;;;San Martino Alfieri
005100;I017;01;005;San Marzano Oliveto;;;San Marzano Oliveto
005101;I076;01;005;San Paolo Solbrito;;;San Paolo Solbrito
005103;I555;01;005;Scurzolengo;;;Scurzolengo
005104;I637;01;005;Serole;;;Serole
005105;I678;01;005;Sessame;;;Sessame
005106;I698;01;005;Settime;;;Settime
005107;I781;01;005;Soglio;;;Soglio (Italia)
005108;L168;01;005;Tigliole;;;Tigliole
005109;L203;01;005;Tonco;;;Tonco
005110;L204;01;005;Tonengo;;;Tonengo
005111;L531;01;005;Vaglio Serra;;;Vaglio Serra
005112;L574;01;005;Valfenera;;;Valfenera
005113;L807;01;005;Vesime;;;Vesime
005114;L829;01;005;Viale;;;Viale (Italia)
005115;L834;01;005;Viarigi;;;Viarigi
005116;L879;01;005;Vigliano d'Asti;;;Vigliano d'Asti
005117;L945;01;005;Villafranca d'Asti;;;Villafranca d'Asti
005118;L984;01;005;Villanova d'Asti;;;Villanova d'Asti
005119;M019;01;005;Villa San Secondo;;;Villa San Secondo
005120;M058;01;005;Vinchio;;;Vinchio
005121;M302;01;005;Montiglio Monferrato;;;Montiglio Monferrato
006001;A052;01;006;Acqui Terme;;;Acqui Terme
006002;A146;01;006;Albera Ligure;;;Albera Ligure
006003;A182;01;006;Alessandria;;;Alessandria
006004;A189;01;006;Alfiano Natta;;;Alfiano Natta
006005;A197;01;006;Alice Bel Colle;;;Alice Bel Colle
006006;A211;01;006;Alluvioni Cambiò;;;Alluvioni Cambiò
006007;A227;01;006;Altavilla Monferrato;;;Altavilla Monferrato
006008;A245;01;006;Alzano Scrivia;;;Alzano Scrivia
006009;A436;01;006;Arquata Scrivia;;;Arquata Scrivia
006010;A523;01;006;Avolasca;;;Avolasca
006011;A605;01;006;Balzola;;;Balzola
006012;A689;01;006;Basaluzzo;;;Basaluzzo
006013;A708;01;006;Bassignana;;;Bassignana
006014;A738;01;006;Belforte Monferrato;;;Belforte Monferrato
006015;A793;01;006;Bergamasco;;;Bergamasco (Italia)
006016;A813;01;006;Berzano di Tortona;;;Berzano di Tortona
006017;A889;01;006;Bistagno;;;Bistagno
006018;A998;01;006;Borghetto di Borbera;;;Borghetto di Borbera
006019;B029;01;006;Borgoratto Alessandrino;;;Borgoratto Alessandrino
006020;B037;01;006;Borgo San Martino;;;Borgo San Martino
006021;B071;01;006;Bosco Marengo;;;Bosco Marengo
006022;B080;01;006;Bosio;;;Bosio
006023;B109;01;006;Bozzole;;;Bozzole
006024;B179;01;006;Brignano-Frascata;;;Brignano-Frascata
006025;B311;01;006;Cabella Ligure;;;Cabella Ligure
006026;B453;01;006;Camagna Monferrato;;;Camagna Monferrato
006027;B482;01;006;Camino;;;Camino (Italia)
006028;B629;01;006;Cantalupo Ligure;;;Cantalupo Ligure
006029;B701;01;006;Capriata d'Orba;;;Capriata d'Orba
006030;B736;01;006;Carbonara Scrivia;;;Carbonara Scrivia
006031;B765;01;006;Carentino;;;Carentino
006032;B769;01;006;Carezzano;;;Carezzano
006033;B818;01;006;Carpeneto;;;Carpeneto
006034;B836;01;006;Carrega Ligure;;;Carrega Ligure
006035;B840;01;006;Carrosio;;;Carrosio
006036;B847;01;006;Cartosio;;;Cartosio
006037;B870;01;006;Casal Cermelli;;;Casal Cermelli
006038;B882;01;006;Casaleggio Boiro;;;Casaleggio Boiro
006039;B885;01;006;Casale Monferrato;;;Casale Monferrato
006040;B902;01;006;Casalnoceto;;;Casalnoceto
006041;B941;01;006;Casasco;;;Casasco
006042;C005;01;006;Cassano Spinola;;;Cassano Spinola
006043;C027;01;006;Cassine;;;Cassine
006044;C030;01;006;Cassinelle;;;Cassinelle
006045;C137;01;006;Castellania;;;Castellania
006046;C142;01;006;Castellar Guidobono;;;Castellar Guidobono
006047;C148;01;006;Castellazzo Bormida;;;Castellazzo Bormida
006048;C156;01;006;Castelletto d'Erro;;;Castelletto d'Erro
006049;C158;01;006;Castelletto d'Orba;;;Castelletto d'Orba
006050;C160;01;006;Castelletto Merli;;;Castelletto Merli
006051;C162;01;006;Castelletto Monferrato;;;Castelletto Monferrato
006052;C229;01;006;Castelnuovo Bormida;;;Castelnuovo Bormida
006053;C243;01;006;Castelnuovo Scrivia;;;Castelnuovo Scrivia
006054;C274;01;006;Castelspina;;;Castelspina
006055;C387;01;006;Cavatore;;;Cavatore
006056;C432;01;006;Cella Monte;;;Cella Monte
006057;C503;01;006;Cereseto;;;Cereseto
006058;C507;01;006;Cerreto Grue;;;Cerreto Grue
006059;C531;01;006;Cerrina Monferrato;;;Cerrina Monferrato
006060;C962;01;006;Coniolo;;;Coniolo
006061;C977;01;006;Conzano;;;Conzano
006062;D102;01;006;Costa Vescovato;;;Costa Vescovato
006063;D149;01;006;Cremolino;;;Cremolino
006064;D194;01;006;Cuccaro Monferrato;;;Cuccaro Monferrato
006065;D272;01;006;Denice;;;Denice
006066;D277;01;006;Dernice;;;Dernice
006067;D447;01;006;Fabbrica Curone;;;Fabbrica Curone
006068;D528;01;006;Felizzano;;;Felizzano
006069;D559;01;006;Fraconalto;;;Fraconalto
006070;D759;01;006;Francavilla Bisio;;;Francavilla Bisio
006071;D770;01;006;Frascaro;;;Frascaro
006072;D777;01;006;Frassinello Monferrato;;;Frassinello Monferrato
006073;D780;01;006;Frassineto Po;;;Frassineto Po
006074;D797;01;006;Fresonara;;;Fresonara
006075;D813;01;006;Frugarolo;;;Frugarolo
006076;D814;01;006;Fubine;;;Fubine
006077;D835;01;006;Gabiano;;;Gabiano
006078;D890;01;006;Gamalero;;;Gamalero
006079;D910;01;006;Garbagna;;;Garbagna
006080;D941;01;006;Gavazzana;;;Gavazzana
006081;D944;01;006;Gavi;;;Gavi
006082;E015;01;006;Giarole;;;Giarole
006083;E164;01;006;Gremiasco;;;Gremiasco
006084;E188;01;006;Grognardo;;;Grognardo
006085;E191;01;006;Grondona;;;Grondona
006086;E255;01;006;Guazzora;;;Guazzora
006087;E360;01;006;Isola Sant'Antonio;;;Isola Sant'Antonio
006088;E543;01;006;Lerma;;;Lerma (Italia)
006089;E712;01;006;Lu;;;Lu (Italia)
006090;E870;01;006;Malvicino;;;Malvicino
006091;F015;01;006;Masio;;;Masio
006092;F096;01;006;Melazzo;;;Melazzo
006093;F131;01;006;Merana;;;Merana
006094;F232;01;006;Mirabello Monferrato;;;Mirabello Monferrato
006095;F281;01;006;Molare;;;Molare (Italia)
006096;F293;01;006;Molino dei Torti;;;Molino dei Torti
006097;F313;01;006;Mombello Monferrato;;;Mombello Monferrato
006098;F320;01;006;Momperone;;;Momperone
006099;F337;01;006;Moncestino;;;Moncestino
006100;F365;01;006;Mongiardino Ligure;;;Mongiardino Ligure
006101;F374;01;006;Monleale;;;Monleale
006102;F387;01;006;Montacuto;;;Montacuto
006103;F403;01;006;Montaldeo;;;Montaldeo
006104;F404;01;006;Montaldo Bormida;;;Montaldo Bormida
006105;F455;01;006;Montecastello;;;Montecastello
006106;F469;01;006;Montechiaro d'Acqui;;;Montechiaro d'Acqui
006107;F518;01;006;Montegioco;;;Montegioco
006108;F562;01;006;Montemarzino;;;Montemarzino
006109;F707;01;006;Morano sul Po;;;Morano sul Po
006110;F713;01;006;Morbello;;;Morbello
006111;F737;01;006;Mornese;;;Mornese
006112;F751;01;006;Morsasco;;;Morsasco
006113;F814;01;006;Murisengo;;;Murisengo
006114;F965;01;006;Novi Ligure;;;Novi Ligure
006115;F995;01;006;Occimiano;;;Occimiano
006116;F997;01;006;Odalengo Grande;;;Odalengo Grande
006117;F998;01;006;Odalengo Piccolo;;;Odalengo Piccolo
006118;G042;01;006;Olivola;;;Olivola
006119;G124;01;006;Orsara Bormida;;;Orsara Bormida
006120;G193;01;006;Ottiglio;;;Ottiglio
006121;G197;01;006;Ovada;;;Ovada
006122;G199;01;006;Oviglio;;;Oviglio
006123;G204;01;006;Ozzano Monferrato;;;Ozzano Monferrato
006124;G215;01;006;Paderna;;;Paderna
006125;G334;01;006;Pareto;;;Pareto
006126;G338;01;006;Parodi Ligure;;;Parodi Ligure
006127;G367;01;006;Pasturana;;;Pasturana
